category,title,image_url,price_normal,price_sale,author,publisher,pubDate,introduction,inventory
050503,우리는 책 모임 하러 학교에 갑니다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788969151520.jpg,18000,16200,박미정,학교도서관저널,2023-08-04,"20여 년 동안 교육 현장에 몸담으며 ‘함께 읽기’의 중요성을 알려온 저자가 교실에서 아이들과 함께 책 모임을 운영한 이야기를 소개한다. 책 좋아하는 학생들끼리 나누는 소모임이나 방과 후 독서동아리가 아니라, 책 안 읽는 아이, 책 싫어하는 아이도 예외 없이 학교 일과 시간 중에 함께 하는 책 모임이다. 이 책은 수업 도구로서만 책을 활용하거나 성취 기준 달성에 중점을 두는 대신 아이들이 스스로 책 읽는 기쁨을 만끽할 수 있는 방법을 1년 학급 운영 과정에 맞춰 담아낸다. 

학급 전체가 동시에 책 대화 나누는 일이 과연 가능할까? 저자는 여러 해에 걸친 경험을 통해 그것이 충분히 가능함을 보여주었다. 그 결과물인 이 책은 ‘교실 책 모임’의 교육적 효과, 성공적인 운영을 위한 세심한 조언, 다양한 방법을 담아냄으로써 독서교육을 고민하는 교사와 학부모에게 구체적이고 유용한 길잡이가 되어준다.",30
050503,교육학개론,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165194390.jpg,,26000,김정환 외,박영스토리,2023-07-30,"김정환의 『교육학개론』은 〈어원에서 본 교육작용〉, 〈교육의 세 마당〉, 〈교육학의 대상과 방법〉 등이 수록되어 있는 책이다.",30
050503,청소년을 위한 교육 예술,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791186202623.jpg,20000,18000,루돌프 슈타이너,푸른씨앗,2023-07-20,"푸른씨앗에서 펴낸 〈루돌프 슈타이너 교육학〉 두 번째 책. 최초의 발도르프학교에서 상급 과정을 신설하며 이루어진 연속 강의를 속기한 강의록.
14,15세 무렵 아이들에게 나타나기 시작하는 전형적인 특성의 원인을 인지학적 정신과학으로 고찰하고, 사춘기 청소년 교육을 위해서는 지금까지와는 다른 수업 방식을 찾아야 한다고 역설한다. 모든 감각이 세상을 향해 열려 있는 청소년에게는, 의미 있고 삶을 제대로 파악할 수 있는 내용을 아이들 내면에 활기찬 느낌이 가득 차도록 수업을 해야 한다고 강조하고 있다. ”인간의 모든 사고 기능과 논리적 실행이 두뇌에 달려 있다“는 편견과 지성적 세계관에 사로잡힌 교육만 한다면 결국 “인간은 이 세계에 별 역할을 하지 않으니 배제해도 된다는 것”으로 여기게 될 것을 경고한다. 이외에도 교사뿐만 아니라 청소년을 더 깊이 이해하고자 하는 기성세대들이 같이 숙고하면 좋을 내용이 가득 담겨 있다.",30
050503,시와 이야기와 노래가 있는 교실놀이,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191638141.jpg,18000,16200,백창우 외,푸른칠판,2023-07-30,"백창우 선생님의 노래는 ‘시’에서 시작합니다. 고운 씨앗이 바람을 타고 땅에 내려앉아 햇살과 바람의 힘을 빌어 푸른 나무로 자라듯, 시를 쓰는 시인의 마음이 노래로 엮여 다시 어린이에게 다가갑니다. 그래서 선생님의 노래는 그냥 불러도 좋고, 시를 낭송하듯 읽어도 마음이 금세 따뜻해집니다. 이 노래들은 교실 안에서 더 큰 힘을 발휘합니다. 쉬는 시간을 기다리는 어린이에게 글씨가 조금 삐딱하면 어떠냐며 가만히 고개를 끄덕여 주고, 사랑에 빠졌다고 고백하는 용감한 몸짓에 응원의 박수를 보냅니다. 때론 엉엉 울고 싶은 어린이에게 그만 울라는 말 대신 가만히 어깨를 토닥입니다. 마음을 다 알아 주는 것 같은 공감과 위로의 노래는 바쁜 일상을 보내는 어린이들의 마음에 온기를 불어넣고, 보다 단단한 성장으로 이끌기도 합니다. 우리가 만난 백창우 선생님의 노래에는 어린이들의 삶이 있습니다. 이 노래들이 지닌 교육적 의미와 교실 속에서 나눈 경험, 노래를 부르며 할 수 있는 다양한 교육 활동들을 이 책에 함께 담았습니다. 음악 시간뿐만 아니라, 미술 시간, 체육 시간, 쉬는 시간, 방과 후 시간까지 어린이들과 나눌 수 있는 많은 활동을 옮겨 놓았습니다. 노래를 부르기 전에는 어린이들과 함께 나들이를 다녀오고, 시처럼 가사를 낭송하며 서로의 경험도 나누었습니다. 노래를 부르며 손뼉을 치고, 악기도 두드리며, 춤을 춥니다. 노래를 부르고 나서는 그림을 그리고, 노래 주인공에게 편지도 쓰고, 한 편의 뮤지컬을 만들기도 했습니다. 평소 노래의 향기를 교실 속에 퍼트리고자 노력했던 우리의 교실 풍경은, 백창우 선생님의 노래를 만나기 전과 후가 크게 달랐습니다. 노래를 통해 어린이들의 마음을 이해하고 공감하려는 시도가 많아졌고, 그로 인해 어린이들과 노래하며 웃는 일도 많아졌습니다. 오늘 우리가 전한 이야기가 백창우 선생님의 노래를 보다 감동적으로 만나는 징검다리가 되었으면 합니다. 아울러 백창우 선생님의 노래를 마주하며 느꼈을 뜨거운 꿈틀거림이 여러분만의 예술적 상상력으로 교실 속에서 다채롭게 펼쳐지길 기대해 봅니다.
- 에필로그 중에서",30
050503,시크릿 강의 스킬,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189329099.jpg,20000,18000,김소율 외,킹덤,2023-07-12,"이 책은 한국여성아카데미협회와 도서출판 킹덤이 함께한 공동저서 프로젝트로 만들어진 책입니다. 
한국여성아카데미협회의 프로 강사들이 본인들만의 강의 스킬을 쉽고 재미있게 이야기 한 책입니다. 
신입 강사들에게는 용기가, 강의에 지친 강사님들에게는 에너지가 되기를 진심으로 바랍니다.",30
050503,"소박한 자율의 사상가, 이반 일리치",https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791159302602.jpg,19000,17100,박홍규,살림터,2023-07-21,"철학자 이반 일리치(1926~2002)는 자율적 삶을 추구했다. 1926년 오스트리아 빈에서 태어난 그는 1951년 가톨릭 신자로 자라나 사제 서품을 받는다. 그 후 뉴욕의 보좌신부를 거쳐 30살에 푸에르토리코 가톨릭대학교 부총장, 1966년에는 멕시코에 문화교류문헌자료센터를 설립해 저개발지역의 교육에 힘썼지만, 교회와의 갈등 끝에 1969년, 사제직을 버렸다.

일리치는 70년대, 〈학교 없는 사회〉, 〈공생을 위한 도구〉, 등의 여러 책으로 세계적으로 주목을 받았으며 80년대에는 현대 관념의 뿌리를 밝히기 위해 12세기로 거슬러 올라가서 이야기를 풀어내기 시작했다. 이 시기에는 〈과거의 거울에 비추어〉, 〈텍스트의 포도밭에서〉 등을 출간했고 여러 연구도 병행한다. 연구를 위해 암 치료를 최소한으로 줄인 그는 2002년 사망했다.

이 책은 이반 일리치가 주장하는 소박한 자율의 삶을 따르는 소수의 한 사람이 되고자 하는 저자가 팬데믹으로 힘들어하는 세상을 바라보며 수행의 마음으로 서술한 이반 일리치의 평전이다. 재출간이라고 했으나 훨씬 풍부한 내용과 함께 저자가 사유하는 마음도 더욱 잘 나타나 있다. 또한 전작에서 나타난 일리치의 종교적 신비주의 등에 대한 비판도 날카롭다.",30
050503,보육교사(인성)론,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161265056.jpg,,22000,윤매자,양성원,2023-01-30,"윤매자의 『보육교사(인성)론』은 〈보육교사직의 이해〉, 〈보육교사의 인성과 윤리〉, 〈보육교사의 직무수행〉 등이 수록되어 있는 책이다.",30
050503,어떻게 교사리더십을 발휘할 것인가?,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165193928.jpg,,23000,김병찬,박영스토리,2023-06-30,"교사들이 교사리더십을 어떻게 갖추고 발휘할 것인가에 초점을 두고 교사리더십 발휘 모형을 탐색하여 제안하는 책이다. 학교 현장 교사들의 교사리더십 발휘를 돕는 데 목적을 두어 집필되었다. 3부로 구성되어 있으며, 1부에서는 교사리더십 필요성, 교사리더십 개념, 교사리더십 성격에 대해 논하였다. 2부에서는 교사리더십 발휘 모형을 교사리더십 의식, 교사리더십 역량, 교사리더십 행동성향 세 영역을 중심으로 정리하여 제시하였다. 그리고 3부에서는 교사리더십 발휘 모형의 활용 방향 및 향후 과제에 대해 논의하였다.",30
050503,교육사회학의 이해,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167254245.jpg,,18000,김희수,공동체,2023-07-20,"이 책은 대학에서 교직과정을 이수하고 있는 다양한 전공영역의 예비교사들이 교직의 기초가 되는 교육사회학을 폭넓게 이해할 수 있는 이론적 기초를 제공하고자 집필하였다.
  교육사회학은 교육의 제 현상을 사회학적 관점에서 접근하려는 학문이다. 저자는 이 점을 고려하여 교육사회학의 이론과 한국교육의 사회적 특성을 함께 제시하는 데 중점을 두었다. ‘이론 없는 실제’는 인식 수준을 가볍게 하고, ‘실제 없는 이론’은 현실을 외면하기 때문이다. 이론과 실제는 언제나 함께해야 할 동전의 양면과 같다.
  이 책은 교육의 본질을 이해하고 교육 현상을 다양한 관점에서 파악해 보려고 시도하는 예비교사들이, 장차 교원으로서 전문적인 지식과 소양을 갖추는데 필요한 교직과목의 하나인 교육사회학 개론서이다. 이를테면, 교육사회학을 처음 접하는 예비교사들의 이해를 돕기 위하여 기초적이고 핵심적인 내용 만을 엄선하고 정제하여 알기 쉽도록 집필한 입문서인 셈이다.",30
050503,교육부 민원질의·회신 사례집(2023),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791129049421.jpg,26000,23400,교육부,진한엠앤비,2023-06-30,본 사례집에 수록된 민원 질의·회신 사례는 2021년 10월부터 2022년 11월까지 처리된 사례 중 민원 업무에 참고가 될 만한 사례들을 일부 수정·편집한 것입니다.,30
050503,Changing The World By Education At Table,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190121460.jpg,20000,18000,Clara Soonhee Kwon-Tatum,문학의식,2023-06-26,"Clara Soonhee Kwon-Tatum의 『Changing The World By Education At Table』은 〈Education at Table〉, 〈Korean Community in Atianta, GA〉, 〈〉 등이 수록되어 있는 책이다.",30
050503,상담의 이론과 실제,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788999413841.jpg,,24000,오윤선,양서원,2023-07-30,"상담자의 삶을 살면서 수년간 대학과 대학원에서 강의를 하며, 다양한 분야의 저서를 출간하였지만 〈상담의 이론과 실제〉에 대한 저서를 미룬 것은 상담 현장에서 좀 더 숙성의 시간을 가지고자 했기 때문이라고 할 수 있다. 이 책을 쓰게 된 동기는 상담심리를 처음 접하는 사람들이 쉽게 접근하면서도 상담에 대한 전반적인 내용을 충실히 담아낼 수 있는 책이 있었으면 하는 독자들의 요청에서 비롯되었다. 본 저서의 목적은 상담심리학을 처음 공부하는 독자들과 심화과정으로 상담학에 대해서 세부적으로 공부하기 전에 상담심리학 전반에 대해 좀 더 쉽게 포괄적으로 이해하려는 독자들을 돕기 위해서 저술되었다.",30
050503,세계의 혁신 대학을 찾아서,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791159302589.jpg,17000,15300,안문석,살림터,2023-06-15,"세계의 혁신 대학을 찾아서』는 세계의 대학들이 현재 학교에 불어닥친 위기의 파고를 어떻게 넘어서고 있는지, 또 그들의 미래 대응책은 무엇인지에 관한 탐방기이자 대학들이 자리 잡은 나라와 도시, 사람들의 이야기가 담긴 여행담이며, “우리의 교육, 우리의 대학, 우리의 미래에 관심 있는 사람들”에게 보내는 현장 보고서이다.

변화를 추구하는 학교로 가다

최근 2년간 전북대 국제협력처장을 맡으면서 세계의 많은 대학과 대화하고 관찰할 기회를 가졌던 저자는 “세계의 대학으로 학생들을 보내고, 연구협력을 강화하기 위한 종종걸음”을 한 덕분에 세계적인 대학들의 몸부림을 세밀하게 볼 수 있었다면서, 우리가 잘 알지 못했던 대학에 관한 흥미로운 이야기를 들려준다. 
여기에 저자는 KBS 기자로 활동하던 시절의 감수성을 더해 미국, 호주, 말레이시아, 싱가포르, 태국, 베트남 등 대학이 자리 잡은 도시와 그 나라의 역사, 정치, 사회에 대한 단상들도 현장감 있게 전해준다. 
또한 공항의 낯섦과 설렘, 숙소에서 읽히는 특유의 정서, 대학으로 가는 길의 풍광, 그리고 가장 중요한 사람들에 관한 속도감 있는 스케치를 통해 ‘대학 이야기’에 성큼 빠져들 수 있게 해준다. 
대학 캠퍼스와 도시의 이모저모를 담은 사진들도 한껏 현장감을 살려준다.

세계의 대학들은 살아남기 전쟁 중

저자는 인구절벽의 위기 한가운데 놓인 대학들의 현재와 그 속에서 새로운 전망과 리더십으로 학교를 만들어가는 사람들의 모습을 보고자 하였다.

“당장 우리나라 대학들이 정원을 못 채워 전전긍긍하고 있는데, 이는 우리만의 사정이 아니다. 세계 많은 나라의 대학이 마주한 위기가 인구절벽, 말 그대로 천 길 낭떠러지다.
이 책은 필자가 그동안 현장에서 보아 온 대학들의 노력을 특징별로 분류하여, 세계의 대학들이 경쟁력 향상을 위해 어떻게 혁신해 왔는지, 그 변화의 양상을 살펴보았다. 현지에서 본 것, 현장에서 들은 대학 간부들의 이야기를 담았고, 각 나라의 장점, 그 지역이 보유한 인프라 등을 어떻게 활용해 어떤 길을 가려 하는지를 깊이 있게 파악하려 하였다.”

세계의 대학들은 저마다의 노력으로 미래 생존의 길을 찾고 있었다.

“세계 최고로 인정받는 하버드대학교, 규모나 연구력 면에서 미국에서 몇 손가락 안에 드는 캘리포니아대-샌디에이고, 교육 선진국 호주의 대학 가운데서도 명문으로 꼽히는 로열멜버른공과대학교도 변화와 혁신의 대열에서는 예외가 아님을 현장에서 체감하였다. 싱가포르와 말레이시아, 인도네시아, 베트남, 태국의 대학이 세계 교육시장의 정글에서 살아남기 위해서 매일매일 고민하고 있음은 새삼 강조할 필요가 없을 정도다. 어떤 대학은 제도와 관행을 바꿔 미래 생존의 길을 찾고, 어떤 대학은 연구에 힘을 쏟아 스스로를 업그레이드하려 한다. 또 어떤 대학은 세계시장으로 진출해 해외 현지에서 더욱 많은 학생을 모으려 하고 있다. 특정 분야에서 세계 최고, 지역 최고를 지향하면서 차별화된 길을 가려는 대학도 있다.
세계 최고 대학들은 지금의 위치에서도 더 높은 곳을 지향하고 있고, 발전도상의 나라 대학들은 남다른 지위를 확보해 미래를 보장받으려 한다.”

위기에 처한 한국의 대학은?

저자는 이 책에서 살펴본 외국 대학의 사례가 결국 위기에 직면한 우리 대학들의 생존에 관한 이야기가 아닐 수 없다고 본다. 그리하여 한국 대학에 대한 쓴소리를 담은 에필로그를 통해 이제 정부가 발 벗고 나서야 한다고 강조한다.
인구절벽 문제에 관한 더욱 적극적인 대처, 실효적인 대학 지원 정책, 나라의 문호를 더 개방하고 이민정책, 난민정책을 획기적으로 바꾸는 문제 등을 주장하며, ‘우리’의 범위를 더 확대하여 우리가 살아남을 길을 모색하자고 이야기하는 것이다.",30
050503,교육고전 산책,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169191227.jpg,20000,18000,김성훈,한국문화사,2023-06-19,이 책에서 독자들은 지난 세월 교육의 문제에 관심을 가졌던 일흔 명의 사상가와 교우한다. 이천 오백여 년을 이어온 교육적 지혜는 우리 시대 만연한 반지성주의에 경종을 울린다. 서양의 경계 안에서 과거와 현재의 끊임없는 대화를 통해 교육의 의미를 되새긴다.,30
050503,일반 인간학,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192887029.jpg,28000,25200,루돌프 슈타이너,한국인지학출판사,2023-06-10,"루돌프 슈타이너는 초월적 자연주의에 가까운 자신의 인지학을 단순히 인간 의식에 관한 이론으로 한정시키지 않고 적극적으로 응용하여 교육학(발도르프 교육학), 농업(생명역동농법), 의학(인지학적 의학), 건축(유기 건축), 예술(오이리트미) 등 다양한 분야를 개척했다. 특히 교육에 대한 그의 신념은 자유 발도르프 학교의 설립으로 현실화되었다.
  독일 슈투트가르트에 첫 자유 발도르프 학교를 개설하기 전에 교사 후보와 관계자들을 대상으로 행한 2주 동안의 교육학, 교수법 강좌에서 그는 자신의 교육학적 신념을 상세히 진술한다. 동시에 그 근거로 자신이 평생 추구해 온 초월적 우주론과 자연론, 인식론, 의식 이론, 인간학적 이해를 집약하여 소개한다. 인간의 탄생과 죽음 사이의 발달 과정에서 일어나는 모든 것뿐 아니라 인간의 탄생 이전과 죽음 이후의 일까지 현장에서 고려하는 것을 당연시하는 교육은 1919년 당시로서는 전례 없는 것이었으며, 오늘날에도 여전히 새로운 일이다. 이 책이 발도르프 교육학의 시작과 끝일 뿐 아니라 루돌프 슈타이너 인지학의 기본서가 되는 것도 그 때문이다.",30
050503,그것은 교육이 아니다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791188613328.jpg,20000,18000,최준우,스토리닷,2023-06-17,"《그것은 교육이 아니다》는 20여 년 동안 알고리즘 수능학원을 운영하며 “교육은 ‘나다움’을 만들어 내는 과정”이라 말하는 최준우 작가와 함께한다. 

최준우 작가가 아이들에게 “공부 왜 해?”를 물었을 때 대답은 이렇게 이어진다고 한다. “대학 가려고요.”, “대학은 왜?”, “취직하려고요.”, “취직은 왜?”, “돈 벌려고요.”, “돈은 왜 벌려고?”, “행복해지려고요.”, “아, 너는 행복 하려고 공부하는구나.”

하지만 지금 공부하면서 행복해하는 고등학생은 거의 없다. 최 작가는 고등학교 공부를 해도 행복하게 해주고 싶었다고 한다. 지금 하는 행동의 이유를 알고, 성장의 방향과 목적을 알고, 스스로의 성장을 인지하며 지금 여기서 하는, 지금의 행동을 보람 있고 의미 있게 여기게 하고 싶었단다. 지금 공부하면서 나중에 행복을 바라는 그런 사슬을 끊고 싶었다고 한다. 

이 책은 지(知), 교(敎), 육(育), 행(行)으로 나누어져 있다. 지편은 인간학에 관한 내용이다. 성장한 어른은 성장을 하는 아이와는 주변을 느끼는 과정이 다르다. 그래서 왜 5살 이전의 기억이 없는지, 초등학교는 왜 8살에 가는지, 아이들은 왜 그림 그리기 같은 행동을 통해 배워야 하는지, 아이들의 말투는 왜 어른과 다른지, 초등학교 저학년생과 고학년생은 왜 다른지, 사춘기는 왜 필요한지와 같은 이야기를 다룬다. 지편은 이러한 인간의 성장에 따른 변화를 알려주고 그 변화에 따른 교육을 해야 함을 알려준다. 

교는 자신이 가르치는 내용을 자신에게 적용해서 자신이 말하는 내용을 살아내는 것이다. 본보기가 되는 것이다. 그렇게 하려면 자신이 가르치는 학문의 목적을 알고 그 학문을 통한 자신의 변화를 느끼고 앞으로의 방향을 말하고 행동할 수 있어야 한다

육은 키워내는 것이다. 교와 육은 다르다. 존경 받는 교사이지만 육은 못 할 수 있다. 교사는 아니지만 고맙게도 육은 할 수 있다. 육편은 육을 정의하고 나를 정의한다. 나는 발견하는 것이 아니라 만들어가는 것임을 알게 되고 학문을 통해 어떻게 육을 해서 어떤 방향으로 나를 만들어가는 것인지 알게 된다.

행편은 최준우 작가의 21년간의 교육과정을 통해 지, 교, 육의 지식들이 어떻게 활용되는지 알려준다. 실제로 지, 교, 육을 어떻게 행하고 있는지, 그리고 그 지, 교, 육을 경험한 학생들이 어떻게 변하는지 알려준다.

최준우 작가는 출간 소감으로 “제대로 된 교육은 학생들에게 의도를, 삶의 방향을 만들어준다. 그 삶의 방향은 바로 내가 원하는 ‘나’를 만드는 것이다. ‘나’는 찾아지는 것이 아니다.”라고 강조했다.",30
050503,HRD와 학습분석학,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165194291.jpg,,17000,조일현,박영스토리,2023-06-10,"이 책의 목적은 HRD 전문가 또는 예비 전문가인 대학(원)생에게 학습분석학의 개념과 유형, 현황과 미래 트렌드를 제시함으로써 HRD와 학습분석학 간의 잠재적 시너지를 일깨우는 것이다. 또 하나의 목적은 인간의 학습과 수행의 개선이라는 공동 목표를 가진 HRD와 교육공학 간 협력을 위한 대화의 시작이다. 교육공학은 디지털 교수학습 환경 설계, 그리고 학습분석학과의 시스템적 연계를 연구해 온 학문 분야로서 HRD의 디지털 트랜스포메이션 혁신에 기여할 수 있다.",30
050503,생태환경교육을 만나고 실천하다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192845463.jpg,,17000,조현서,지식터,2023-06-15,"우리는 자연을 떠나서 살 수 없습니다. 자연은 바로 생태환경입니다. 60~70년대에 우리는 자연의 일부로서 자연과 함께 생활해 왔습니다. 그렇게 건강하기만 했던 생태환경은 80년대 이후 산업화로 인해 물질적인 풍요 대신 환경파괴라는 커다란 모순에 처하게 되었습니다. 유치원에서 24년 동안 근무해 오면서 생태환경의 소중함을 알고, 아이들이 할 수 있는 것이 무엇인지 고민해 보았습니다. 우선 아이들에게 알맞은 아주 작은 것부터 실천해 보기로 하고, 해답을 찾기 위해 생태연구회와 각종 학술단체를 기웃거렸습니다. 20여 년 전, 한국생태유아교육학회 학술대회를 통해 생태환
경의 중요성을 깊이 깨닫고, 그 후 환경과 관련된 학회는 물론 여러 방면으로 찾아 듣고 배우며 몸소 실천을 생활화하였습니다. 유치원 생활 전반을 생태적인 환경이 되도록 조성함은 물론, 플라스틱과 스티로폼, 비닐 등이 환경오염과 생태계를 파괴하고, 사람들의 생명까지도 위협하며 멸종의 위기를 초래하는 현상들에 관한 토론을 동료들뿐 아니라 아이들과도 끊임없이 나누었습니다. 그러면서 그들의 생각 속에 반드시 환경을 지켜야함을 알고 행동하도록 지원하였습니다. 아이들과 교사와 학부모가 행복해지는 날까지 자연과 환경 그리고 생태계와 지구를 지키고 보호하는 일에 목표를 두고 생태환경교육을 계속해서 연구하며 노력해 왔습니다. 모든 환경과 생태계가 유기적으로 관계를 맺기 위해서는 상호의존하며 아끼고 보호하는 생태환경교육을 해야 하기 때문입니다. 교사는 생태환경운동의 실천가이며, 교사 스스로가 생태환경의 가치와 순환 경제의 필요성에 대해 인식해야 합니다. 개인의가치관과 신념을 새롭게 해야 하며, 습관을 넘어 삶의 양식을 바꾸어 가야 합니다. 아이들에게 인간과 자연의 조화로운 공존을찾게 해주고, 생태계 보호를 위한 생각과 실천 등 삶의 기본적인 자세를 생태 중심, 관계 중심, 자연 중심에 근거하여 말하고 행동하도록 도와주어야 합니다. 따라서 생태환경교육을 위한 교사의 생각과 실천이 이 시대에 꼭 필요한 전문성으로 주목받는 것입니다.
또한 앎이 사회적 실천으로 연결될 수 있도록 환경과 에너지와 기후에 대한 교육과정을 접목하여 운영하고, 생태환경교육을 위한 놀이 요소를 도입하는 방법도 적용했습니다. 교육과 놀이를 결합해서 일상에서 즐겁게 생태환경을 실천할 수 있고, 아이들이 자연스럽게 지구를 지켜 나가는 일이 무엇인지 생각해볼 수 있도록 앎과 삶을 연결해 주는 것을 돕는 것 또한 교사의 중요한 몫이라고 할 수 있습니다. 예전보다 생태환경에 관한 관심이 높아졌기에 최대한 교육활동의 실제를 담는 데 비중을 더 두었습니다. 생태환경 놀이 체험에서 길어 올린 깨달음과 비법을 온전히 녹여내려 노력했습니다. 이러한 고민을 바탕으로 생태환경교육 실행에 도움이 될 부분이 무엇인지, 어떻게 접근해야 할지 끊임없는 고민과 연구의 과정을 거듭했습니다. 그리고 그림책을 곁들여 생태환경교육으로 즐겁고 자연스럽게 이슬비에 옷자락 젖듯 스며드는 배움을 주고자 하였습니다.
아이들에게 녹색 미래를 열어 주고자 교육했던 것을 정리하면서 생태환경 문제에 조금이라도 쉽고 편하게 접근할 수 있는 글을 쓰고자 주제넘은 행보에 나름대로 최선을 다하였습니다. 위와 같은 노력의 과정을 생태환경에 관심이 많은 분과 나누고 싶어 이 책을 집필하게 되었습니다. 특히 이 책이 생태환경교육을 담당하는 교사들에게 유용한 내용이 되리라고 생각됩니다. 또한 교육 현장에서 생태환경교육에 대한 한줄기의 작은 빛이 되기를 바랍니다. 아울러 아이들과 함께 만들어 가는 생태환경교육을 시작하는 들머리가 되어 줄 것이라 여깁니다. 나를 돌보고 지구를 돌보는 반성적 탐구와 실천적 지식의 길목에 선생님 들을 응원합니다.",30
050503,대중교육사회의 형성,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788999729089.jpg,,16000,가리야 다케히코,학지사,2023-06-30,"이 책의 가장 큰 매력은 일본 교육에 대한 비교사회학적 접근을 시도했다는 것이다. 교육과 사회를 바라보는 사람들의 시선 변화를 추적하면서 그것이 전후 일본사회의 형성에 어떤 영향을 미쳐 왔는지, 또 일본의 장래에 어떤 영향을 미치게 될지를 일본과 다른 사회를 비교하는 식으로 접근하였다. 전후 일본의 교육과 사회에 대한 ‘비교사회학적’ 고찰이 이 책의 주제다. 비교사회학은 우리가 의심 없이 당연하게 받아들이는 전제를 상대화하는 데 효과적인 방법이다. 이 방법을 적용함으로써 지금까지 별로 주목하지 않았던 교육과 사회의 관련 방식을 밝힐 수 있을 것이다.",30
050503,수업에 바로 써먹는 문해력 도구,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788969151469.jpg,18000,16200,전보라,학교도서관저널,2023-06-05,"교과 시간에 학생들의 문해력을 높일 수 있는 실천적인 방법을 소개하는 책. 저자는 문해력을 글과 말을 다루어 원하는 것을 얻는 ‘문제해결능력’으로 정의하고, 학생들의 문제해결능력을 높이는 데 도움을 줄 수 있는 문해력 도구와 표현력 도구를 제시한다. 각 도구에 대한 기본 개념, 활용 방법, 교과 적용 사례, 활동지를 담아 누구나 쉽게 이해하고 활용할 수 있도록 했다. 학생들의 읽고, 생각하며, 표현하는 힘을 키우는 방법을 고민하고 있는 교사라면 부담 없이 수업에 맞춰 바로 적용할 수 있을 것이다. 학생들을 ‘스스로 배우며 성장하는 사람’으로 자라도록 돕고 싶은 교사라면 책에서 제시하는 여러 가지 방법들을 상황에 맞게 실천해 보길 권한다.",30
050503,교사가 알아야 할 통계와 데이터과학,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160736397.jpg,,23000,Anna Bargagliotti 외,경문사,2023-05-31,"미국통계협회에서 발간한 『Statistics and Data Science for Teachers』의 번역서이다. 통계 수업을 실천하는 데 필요한 전문성을 익힐 수 있도록 통계 아이디어에 의미를 부여하는 경험과 활동을 제시하는 사례들이 Unit별로 구성되어 있다. 데이터과학으로서 통계학의 본질적인 특성에 주목한 ‘데이터 기반 문제해결’의 철학을 반영하고 있기에 논리적 통계 전공서적과는 차별성을 두고 있다.

전국통계교육교사모임에서 역서를 집필했다.",30
050503,디지털 교육 트렌드 리포트 2024,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163467816.jpg,22000,19800,박기현 외,테크빌교육,2023-06-01,"교육부는 2023년을 디지털 교육혁신 원년으로 선언했다. 이제 모든 교육자들에게 디지털 교육 문해력은 필수다. 이에 국내 최고 전문가 13인이 모여 디지털 교육과 관련된 모든 지식과 쟁점을 빠짐없이 다룬 디지털 교육혁신 해설서를 펴냈다. 이 책은 에듀테크 주요 요소 간 관계를 해설하여 디지털 교육 이슈를 바라보는 구조적 관점을 길러주고, 디지털 교육 3대 주제와 10대 핵심 키워드를 제시한 뒤 이에 대한 설명과 현재 진단, 미래 전망을 보여 준다. 또한 세계 최대 규모의 디지털 교육 박람회 ISTE(미국), Bett show(영국)에 대한 배경지식과 최신 현황, 시사점을 제공하고, 5개 시·도 교육감 인터뷰를 통해 지역의 디지털 교육이 어떤 모습으로 구현될 것인지를 독자들이 가늠해 볼 수 있도록 한다. 이 모든 내용을 한 권에 담은 이 책은 이 책은 지금 한국의 디지털 교육에 관한 국내 유일의 전방위 해설서다.",30
050503,교육철학잡기 5(2022-2),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165194178.jpg,,22000,신창호,박영스토리,2023-05-25,이 책은 교육철학에 대해 다룬 도서입니다. 기초적이고 전반적인 내용을 학습할 수 있습니다.,30
